dev-category,VARIABLE NAME,developer-friendly name,API data type,NAME OF DATA ELEMENT,VALUE,LABEL,SOURCE,NOTES
cost,NUM44_PRIV,title_iv.private.by_income_level.75001-110000,integer,"Number of Title IV students, $75,001-$110,000 family income (private for-profit and nonprofit institutions)",(blank),(blank),IPEDS,ibid
cost,NUM44_PROG,title_iv.program_reporter.by_income_level.75001-110000,integer,"Number of Title IV students, $75,001-$110,000 family income (program-year institutions)",(blank),(blank),IPEDS,ibid
cost,NUM44_PUB,title_iv.public.by_income_level.75001-110000,integer,"Number of Title IV students, $75,001-$110,000 family income (public institutions)",(blank),(blank),IPEDS,ibid
cost,TUITIONFEE_OUT,tuition.out_of_state,integer,Out-of-state tuition and fees,(blank),(blank),IPEDS,(blank)
cost,TUITIONFEE_PROG,tuition.program_year,integer,Tuition and fees for program-year institutions,(blank),(blank),IPEDS,(blank)
cost,CIPTFBSANNUAL1,program_reporter.program_1.cip_6_digit.annualized,integer,"Tuition, fees, books, and supply charges for largest program (annualized based on institution's academic year)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBS1,program_reporter.program_1.cip_6_digit.full_program,integer,"Tuition, fees, books, and supply charges for largest program (full program)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBSANNUAL2,program_reporter.program_2.cip_6_digit.annualized,integer,"Tuition, fees, books, and supply charges for program #2 (annualized based on institution's academic year)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBS2,program_reporter.program_2.cip_6_digit.full_program,integer,"Tuition, fees, books, and supply charges for program #2 (full program)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBSANNUAL3,program_reporter.program_3.cip_6_digit.annualized,integer,"Tuition, fees, books, and supply charges for program #3 (annualized based on institution's academic year)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBS3,program_reporter.program_3.cip_6_digit.full_program,integer,"Tuition, fees, books, and supply charges for program #3 (full program)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBSANNUAL4,program_reporter.program_4.cip_6_digit.annualized,integer,"Tuition, fees, books, and supply charges for program #4 (annualized based on institution's academic year)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBS4,program_reporter.program_4.cip_6_digit.full_program,integer,"Tuition, fees, books, and supply charges for program #4 (full program)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBSANNUAL5,program_reporter.program_5.cip_6_digit.annualized,integer,"Tuition, fees, books, and supply charges for program #5 (annualized based on institution's academic year)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBS5,program_reporter.program_5.cip_6_digit.full_program,integer,"Tuition, fees, books, and supply charges for program #5 (full program)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBSANNUAL6,program_reporter.program_6.cip_6_digit.annualized,integer,"Tuition, fees, books, and supply charges for program #6 (annualized based on institution's academic year)",(blank),(blank),IPEDS,(blank)
cost,CIPTFBS6,program_reporter.program_6.cip_6_digit.full_program,integer,"Tuition, fees, books, and supply charges for program #6 (full program)",(blank),(blank),IPEDS,(blank)
earnings,PCT10_EARN_WNE_P10,10_yrs_after_entry.working_not_enrolled.earnings_percentile.10,integer,10th percentile of earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT10_EARN_WNE_P6,6_yrs_after_entry.working_not_enrolled.earnings_percentile.10,integer,10th percentile of earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT10_EARN_WNE_P8,8_yrs_after_entry.10th_percentile_earnings,integer,10th percentile of earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT25_EARN_WNE_P10,10_yrs_after_entry.working_not_enrolled.earnings_percentile.25,integer,25th percentile of earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT25_EARN_WNE_P6,6_yrs_after_entry.working_not_enrolled.earnings_percentile.25,integer,25th percentile of earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT25_EARN_WNE_P8,8_yrs_after_entry.25th_percentile_earnings,integer,25th percentile of earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT75_EARN_WNE_P10,10_yrs_after_entry.working_not_enrolled.earnings_percentile.75,integer,75th percentile of earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT75_EARN_WNE_P6,6_yrs_after_entry.working_not_enrolled.earnings_percentile.75,integer,75th percentile of earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT75_EARN_WNE_P8,8_yrs_after_entry.75th_percentile_earnings,integer,75th percentile of earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT90_EARN_WNE_P10,10_yrs_after_entry.working_not_enrolled.earnings_percentile.90,integer,90th percentile of earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT90_EARN_WNE_P6,6_yrs_after_entry.working_not_enrolled.earnings_percentile.90,integer,90th percentile of earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,PCT90_EARN_WNE_P8,8_yrs_after_entry.90th_percentile_earnings,integer,90th percentile of earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INDEP0_P10,10_yrs_after_entry.mean_earnings.dependent_students,integer,Mean earnings of dependent students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INDEP0_INC1_P10,10_yrs_after_entry.mean_earnings.dependent_students_lowest_tercile,integer,"Mean earnings of dependent students working and not enrolled 10 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INDEP0_P6,6_yrs_after_entry.mean_earnings.dependent_students,float,Mean earnings of dependent students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INDEP0_INC1_P6,6_yrs_after_entry.mean_earnings.dependent_students_lowest_tercile,float,"Mean earnings of dependent students working and not enrolled 6 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_MALE0_P10,10_yrs_after_entry.mean_earnings.female_students,integer,Mean earnings of female students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_MALE0_P6,6_yrs_after_entry.mean_earnings.female_students,float,Mean earnings of female students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INDEP1_P10,10_yrs_after_entry.mean_earnings.independent_students,integer,Mean earnings of independent students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INDEP1_P6,6_yrs_after_entry.mean_earnings.independent_students,float,Mean earnings of independent students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_MALE1_P10,10_yrs_after_entry.mean_earnings.male_students,integer,Mean earnings of male students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_MALE1_P6,6_yrs_after_entry.mean_earnings.male_students,float,Mean earnings of male students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_P10,10_yrs_after_entry.working_not_enrolled.mean_earnings,integer,Mean earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INC3_P10,10_yrs_after_entry.mean_earnings.highest_tercile,integer,"Mean earnings of students working and not enrolled 10 years after entry in the highest income tercile $75,001+ ",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INC1_P10,10_yrs_after_entry.mean_earnings.lowest_tercile,integer,"Mean earnings of students working and not enrolled 10 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INC2_P10,10_yrs_after_entry.mean_earnings.middle_tercile,integer,"Mean earnings of students working and not enrolled 10 years after entry in the middle income tercile $30,001-$75,000",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_P6,6_yrs_after_entry.working_not_enrolled.mean_earnings,integer,Mean earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INC3_P6,6_yrs_after_entry.mean_earnings.highest_tercile,float,"Mean earnings of students working and not enrolled 6 years after entry in the highest income tercile $75,001+ ",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INC1_P6,6_yrs_after_entry.mean_earnings.lowest_tercile,float,"Mean earnings of students working and not enrolled 6 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_INC2_P6,6_yrs_after_entry.mean_earnings.middle_tercile,float,"Mean earnings of students working and not enrolled 6 years after entry in the middle income tercile $30,001-$75,000",(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_P7,7_yrs_after_entry.mean_earnings,float,Mean earnings of students working and not enrolled 7 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_P8,8_yrs_after_entry.mean_earnings,float,Mean earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,MN_EARN_WNE_P9,9_yrs_after_entry.mean_earnings,float,Mean earnings of students working and not enrolled 9 years after entry,(blank),(blank),Treasury,(blank)
earnings,MD_EARN_WNE_P10,10_yrs_after_entry.median,integer,Median earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,MD_EARN_WNE_P6,6_yrs_after_entry.median,integer,Median earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,MD_EARN_WNE_P8,8_yrs_after_entry.median_earnings,float,Median earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INDEP0_P10,10_yrs_after_entry.working_not_enrolled.dependent_students,integer,Number of dependent students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INDEP0_INC1_P10,10_yrs_after_entry.working_not_enrolled.dependent_students_lowest_tercile,integer,"Number of dependent students working and not enrolled 10 years after entry in the lowest income tercile $0-$30,000 ",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INDEP0_P6,6_yrs_after_entry.working_not_enrolled.dependent_students,integer,Number of dependent students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INDEP0_INC1_P6,6_yrs_after_entry.working_not_enrolled.dependent_students_lowest_tercile,integer,"Number of dependent students working and not enrolled 6 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_MALE0_P10,10_yrs_after_entry.female_students,integer,Number of female students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_MALE0_P6,6_yrs_after_entry.female_students,integer,Number of female students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INDEP1_P10,10_yrs_after_entry.independent_students,integer,Number of independent students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INDEP1_P6,6_yrs_after_entry.independent_students,integer,Number of independent students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_MALE1_P10,10_yrs_after_entry.male_students,integer,Number of male students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_MALE1_P6,6_yrs_after_entry.male_students,integer,Number of male students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_NWNE_P10,10_yrs_after_entry.not_working_not_enrolled.overall,integer,Number of students not working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_NWNE_P6,6_yrs_after_entry.not_working_not_enrolled.overall,integer,Number of students not working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_NWNE_P7,7_yrs_after_entry.not_working_not_enrolled,float,Number of students not working and not enrolled 7 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_NWNE_P8,8_yrs_after_entry.not_working_not_enrolled,integer,Number of students not working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_NWNE_P9,9_yrs_after_entry.not_working_not_enrolled,integer,Number of students not working and not enrolled 9 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_P10,10_yrs_after_entry.working_not_enrolled.overall,integer,Number of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INC3_P10,10_yrs_after_entry.working_not_enrolled.income.highest_tercile,integer,"Number of students working and not enrolled 10 years after entry in the highest income tercile $75,001+ ",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INC1_P10,10_yrs_after_entry.working_not_enrolled.income.lowest_tercile,integer,"Number of students working and not enrolled 10 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INC2_P10,10_yrs_after_entry.working_not_enrolled.income.middle_tercile,integer,"Number of students working and not enrolled 10 years after entry in the middle income tercile $30,001-$75,000",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_P6,6_yrs_after_entry.working_not_enrolled.overall,integer,Number of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INC3_P6,6_yrs_after_entry.working_not_enrolled.income.highest_tercile,integer,"Number of students working and not enrolled 6 years after entry in the highest income tercile $75,001+ ",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INC1_P6,6_yrs_after_entry.working_not_enrolled.income.lowest_tercile,integer,"Number of students working and not enrolled 6 years after entry in the lowest income tercile $0-$30,000",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_INC2_P6,6_yrs_after_entry.working_not_enrolled.income.middle_tercile,integer,"Number of students working and not enrolled 6 years after entry in the middle income tercile $30,001-$75,000",(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_P7,7_yrs_after_entry.working_not_enrolled,integer,Number of students working and not enrolled 7 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_P8,8_yrs_after_entry.working_not_enrolled,integer,Number of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,COUNT_WNE_P9,9_yrs_after_entry.working_not_enrolled,integer,Number of students working and not enrolled 9 years after entry,(blank),(blank),Treasury,(blank)
earnings,GT_25K_P10,10_yrs_after_entry.percent_greater_than_25000,float,"Share of students earning over $25,000/year (threshold earnings) 10 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_25K_P6,6_yrs_after_entry.percent_greater_than_25000,float,"Share of students earning over $25,000/year (threshold earnings) 6 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_25K_P7,7_yrs_after_entry.percent_greater_than_25000,float,"Share of students earning over $25,000/year (threshold earnings) 7 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_25K_P8,8_yrs_after_entry.percent_greater_than_25000,float,"Share of students earning over $25,000/year (threshold earnings) 8 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_25K_P9,9_yrs_after_entry.percent_greater_than_25000,float,"Share of students earning over $25,000/year (threshold earnings) 9 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_28K_P10,10_yrs_after_entry.percent_greater_than_28000,float,"Share of students earning over $28,000/year (threshold earnings) 10 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_28K_P6,6_yrs_after_entry.percent_greater_than_28000,float,"Share of students earning over $28,000/year (threshold earnings) 6 years after entry",(blank),(blank),Treasury,(blank)
earnings,GT_28K_P8,8_yrs_after_entry.percent_greater_than_28000,float,"Share of students earning over $28,000/year (threshold earnings) 8 years after entry",(blank),(blank),Treasury,(blank)
earnings,SD_EARN_WNE_P10,10_yrs_after_entry.working_not_enrolled.std_dev,integer,Standard deviation of earnings of students working and not enrolled 10 years after entry,(blank),(blank),Treasury,(blank)
earnings,SD_EARN_WNE_P6,6_yrs_after_entry.working_not_enrolled.std_dev,integer,Standard deviation of earnings of students working and not enrolled 6 years after entry,(blank),(blank),Treasury,(blank)
earnings,SD_EARN_WNE_P7,7_yrs_after_entry.std_dev,float,Standard deviation of earnings of students working and not enrolled 7 years after entry,(blank),(blank),Treasury,(blank)
earnings,SD_EARN_WNE_P8,8_yrs_after_entry.std_deviation,float,Standard deviation of earnings of students working and not enrolled 8 years after entry,(blank),(blank),Treasury,(blank)
earnings,SD_EARN_WNE_P9,9_yrs_after_entry.std_deviation,float,Standard deviation of earnings of students working and not enrolled 9 years after entry,(blank),(blank),Treasury,(blank)
repayment,LO_INC_RPY_5YR_RT,5_yr_repayment.income.0_30000,float,"Five-year repayment rate by family income ($0-30,000)",(blank),(blank),NSLDS,(blank)
repayment,MD_INC_RPY_5YR_RT,5_yr_repayment.income.30000_75000,float,"Five-year repayment rate by family income ($30,000-75,000)",(blank),(blank),NSLDS,(blank)
repayment,HI_INC_RPY_5YR_RT,5_yr_repayment.income.greater_than_75000,float,"Five-year repayment rate by family income ($75,000+)",(blank),(blank),NSLDS,(blank)
repayment,COMPL_RPY_5YR_RT,5_yr_repayment.completers_rate,float,Five-year repayment rate for completers,(blank),(blank),NSLDS,(blank)
repayment,DEP_RPY_5YR_RT,5_yr_repayment.dependent_students_rate,float,Five-year repayment rate for dependent students,(blank),(blank),NSLDS,(blank)
repayment,FEMALE_RPY_5YR_RT,5_yr_repayment.female_students_rate,float,Five-year repayment rate for females,(blank),(blank),NSLDS,(blank)
repayment,FIRSTGEN_RPY_5YR_RT,5_yr_repayment.first_generation_students_rate,float,Five-year repayment rate for first-generation students,(blank),(blank),NSLDS,(blank)
repayment,IND_RPY_5YR_RT,5_yr_repayment.independent_students_rate,float,Five-year repayment rate for independent students,(blank),(blank),NSLDS,(blank)
repayment,MALE_RPY_5YR_RT,5_yr_repayment.male_students_rate,float,Five-year repayment rate for males,(blank),(blank),NSLDS,(blank)
repayment,NONCOM_RPY_5YR_RT,5_yr_repayment.noncompleters_rate,float,Five-year repayment rate for non-completers,(blank),(blank),NSLDS,(blank)
repayment,NOTFIRSTGEN_RPY_5YR_RT,5_yr_repayment.non_first_generation_students_rate,float,Five-year repayment rate for students who are not first-generation,(blank),(blank),NSLDS,(blank)
repayment,NOPELL_RPY_5YR_RT,5_yr_repayment.no_pell_grant_rate,float,Five-year repayment rate for students who never received a Pell grant while at school,(blank),(blank),NSLDS,(blank)
repayment,PELL_RPY_5YR_RT,5_yr_repayment.pell_grant_rate,float,Five-year repayment rate for students who received a Pell grant while at the school,(blank),(blank),NSLDS,(blank)
repayment,RPY_5YR_RT,repayment_cohort.5_year_declining_balance,float,"Fraction of repayment cohort who are not in default, and with loan balances that have declined five years since entering repayment, excluding enrolled and military deferment from calculation. (rolling averages)",(blank),(blank),NSLDS,(blank)
repayment,RPY_1YR_RT,repayment_cohort.1_year_declining_balance,float,"Fraction of repayment cohort who are not in default, and with loan balances that have declined one year since entering repayment, excluding enrolled and military deferment from calculation. (Rolling averages)",(blank),(blank),NSLDS,(blank)
repayment,RPY_7YR_RT,repayment_cohort.7_year_declining_balance,float,"Fraction of repayment cohort who are not in default, and with loan balances that have declined seven years since entering repayment, excluding enrolled and military deferment from calculation. (rolling averages)",(blank),(blank),NSLDS,(blank)
repayment,RPY_3YR_RT,repayment_cohort.3_year_declining_balance,float,"Fraction of repayment cohort who are not in default, and with loan balances that have declined three years since entering repayment, excluding enrolled and military deferment from calculation. (rolling averages)",(blank),(blank),NSLDS,(blank)
repayment,LO_INC_RPY_1YR_RT,1_yr_repayment.income.0_30000,float,"One-year repayment rate by family income ($0-30,000)",(blank),(blank),NSLDS,(blank)
repayment,MD_INC_RPY_1YR_RT,1_yr_repayment.income.30000_75000,float,"One-year repayment rate by family income ($30,000-75,000)",(blank),(blank),NSLDS,(blank)
repayment,HI_INC_RPY_1YR_RT,1_yr_repayment.income.greater_than_75000,float,"One-year repayment rate by family income ($75,000+)",(blank),(blank),NSLDS,(blank)
repayment,COMPL_RPY_1YR_RT,1_yr_repayment.completers_rate,float,One-year repayment rate for completers,(blank),(blank),NSLDS,(blank)
repayment,DEP_RPY_1YR_RT,1_yr_repayment.dependent_students_rate,float,One-year repayment rate for dependent students,(blank),(blank),NSLDS,(blank)
repayment,FEMALE_RPY_1YR_RT,1_yr_repayment.female_students_rate,float,One-year repayment rate for females,(blank),(blank),NSLDS,(blank)
repayment,FIRSTGEN_RPY_1YR_RT,1_yr_repayment.first_generation_students_rate,float,One-year repayment rate for first-generation students,(blank),(blank),NSLDS,(blank)
repayment,IND_RPY_1YR_RT,1_yr_repayment.independent_students_rate,float,One-year repayment rate for independent students,(blank),(blank),NSLDS,(blank)
repayment,MALE_RPY_1YR_RT,1_yr_repayment.male_students_rate,float,One-year repayment rate for males,(blank),(blank),NSLDS,(blank)
repayment,NONCOM_RPY_1YR_RT,1_yr_repayment.noncompleters_rate,float,One-year repayment rate for non-completers,(blank),(blank),NSLDS,(blank)
repayment,NOTFIRSTGEN_RPY_1YR_RT,1_yr_repayment.non_first_generation_students_rate,float,One-year repayment rate for students who are not first-generation,(blank),(blank),NSLDS,(blank)
repayment,NOPELL_RPY_1YR_RT,1_yr_repayment.no_pell_grant_rate,float,One-year repayment rate for students who never received a Pell grant while at school,(blank),(blank),NSLDS,(blank)
repayment,PELL_RPY_1YR_RT,1_yr_repayment.pell_grant_rate,float,One-year repayment rate for students who received a Pell grant while at the school,(blank),(blank),NSLDS,(blank)
repayment,LO_INC_RPY_7YR_RT,7_yr_repayment.income.0_30000,float,"Seven-year repayment rate by family income ($0-30,000)",(blank),(blank),NSLDS,(blank)
repayment,MD_INC_RPY_7YR_RT,7_yr_repayment.income.30000_75000,float,"Seven-year repayment rate by family income ($30,000-75,000)",(blank),(blank),NSLDS,(blank)
repayment,HI_INC_RPY_7YR_RT,7_yr_repayment.income.greater_than_75000,float,"Seven-year repayment rate by family income ($75,000+)",(blank),(blank),NSLDS,(blank)
repayment,COMPL_RPY_7YR_RT,7_yr_repayment.completers_rate,float,Seven-year repayment rate for completers,(blank),(blank),NSLDS,(blank)
repayment,DEP_RPY_7YR_RT,7_yr_repayment.dependent_students_rate,float,Seven-year repayment rate for dependent students,(blank),(blank),NSLDS,(blank)
repayment,FEMALE_RPY_7YR_RT,7_yr_repayment.female_students_rate,float,Seven-year repayment rate for females,(blank),(blank),NSLDS,(blank)
repayment,FIRSTGEN_RPY_7YR_RT,7_yr_repayment.first_generation_students_rate,float,Seven-year repayment rate for first-generation students,(blank),(blank),NSLDS,(blank)
repayment,IND_RPY_7YR_RT,7_yr_repayment.independent_students_rate,float,Seven-year repayment rate for independent students,(blank),(blank),NSLDS,(blank)
repayment,MALE_RPY_7YR_RT,7_yr_repayment.male_students_rate,float,Seven-year repayment rate for males,(blank),(blank),NSLDS,(blank)
repayment,NONCOM_RPY_7YR_RT,7_yr_repayment.noncompleters_rate,float,Seven-year repayment rate for non-completers,(blank),(blank),NSLDS,(blank)
repayment,NOTFIRSTGEN_RPY_7YR_RT,7_yr_repayment.non_first_generation_students_rate,float,Seven-year repayment rate for students who are not first-generation,(blank),(blank),NSLDS,(blank)
repayment,NOPELL_RPY_7YR_RT,7_yr_repayment.no_pell_grant_rate,float,Seven-year repayment rate for students who never received a Pell grant while at school,(blank),(blank),NSLDS,(blank)
repayment,PELL_RPY_7YR_RT,7_yr_repayment.pell_grant_rate,float,Seven-year repayment rate for students who received a Pell grant while at the school,(blank),(blank),NSLDS,(blank)
repayment,LO_INC_RPY_3YR_RT,3_yr_repayment.income.0_30000,float,"Three-year repayment rate by family income ($0-30,000)",(blank),(blank),NSLDS,(blank)
repayment,MD_INC_RPY_3YR_RT,3_yr_repayment.income.30000_75000,float,"Three-year repayment rate by family income ($30,000-75,000)",(blank),(blank),NSLDS,(blank)
repayment,HI_INC_RPY_3YR_RT,3_yr_repayment.income.greater_than_75000,float,"Three-year repayment rate by family income ($75,000+)",(blank),(blank),NSLDS,(blank)
repayment,COMPL_RPY_3YR_RT,3_yr_repayment.completers_rate,float,Three-year repayment rate for completers,(blank),(blank),NSLDS,(blank)
repayment,DEP_RPY_3YR_RT,3_yr_repayment.dependent_students_rate,float,Three-year repayment rate for dependent students,(blank),(blank),NSLDS,(blank)
repayment,FEMALE_RPY_3YR_RT,3_yr_repayment.female_students_rate,float,Three-year repayment rate for females,(blank),(blank),NSLDS,(blank)
repayment,FIRSTGEN_RPY_3YR_RT,3_yr_repayment.first_generation_students_rate,float,Three-year repayment rate for first-generation students,(blank),(blank),NSLDS,(blank)
repayment,IND_RPY_3YR_RT,3_yr_repayment.independent_students_rate,float,Three-year repayment rate for independent students,(blank),(blank),NSLDS,(blank)
repayment,MALE_RPY_3YR_RT,3_yr_repayment.male_students_rate,float,Three-year repayment rate for males,(blank),(blank),NSLDS,(blank)
repayment,NONCOM_RPY_3YR_RT,3_yr_repayment.noncompleters_rate,float,Three-year repayment rate for non-completers,(blank),(blank),NSLDS,(blank)
repayment,NOTFIRSTGEN_RPY_3YR_RT,3_yr_repayment.non_first_generation_students_rate,float,Three-year repayment rate for students who are not first-generation,(blank),(blank),NSLDS,(blank)
repayment,NOPELL_RPY_3YR_RT,3_yr_repayment.no_pell_grant_rate,float,Three-year repayment rate for students who never received a Pell grant while at school,(blank),(blank),NSLDS,(blank)
repayment,PELL_RPY_3YR_RT,3_yr_repayment.pell_grant_rate,float,Three-year repayment rate for students who received a Pell grant while at the school,(blank),(blank),NSLDS,(blank)
root,OPEID6,ope6_id,string,6-digit OPE ID for institution,(blank),(blank),IPEDS,Shown/used on consumer website.
root,OPEID,ope8_id,string,8-digit OPE ID for institution,(blank),(blank),IPEDS,Shown/used on consumer website.
root,LATITUDE,location.lat,float,Latitude,(blank),(blank),IPEDS,(blank)
root,LONGITUDE,location.lon,float,Longitude,(blank),(blank),IPEDS,(blank)
root,UNITID,id,integer,Unit ID for institution,(blank),(blank),IPEDS,Shown/used on consumer website.
school,AVGFACSAL,faculty_salary,integer,Average faculty salary,(blank),(blank),IPEDS,"Average faculty salary per month, calculated from the IPEDS Human Resources component. This metric is calculated as the total salary outlays divided by the number of months worked for all full-time nonmedical instructional staff. Prior to the 2011-12 academic year, when months worked were reported in groups, the value for 9-10 months is estimated as 9.5 months and the value for 11-12 months is estimated as 11.5 months. Values prior to the 2003-04 academic year are limited to degree-granting institutions for consistency with values in subsequent academic years."
school,CCBASIC,carnegie_basic,integer,Carnegie Classification -- basic,-2,Not applicable,IPEDS,(blank)
school,CCSIZSET,carnegie_size_setting,integer,Carnegie Classification -- size and setting,-2,Not applicable,IPEDS,(blank)
school,CCUGPROF,carnegie_undergrad,integer,Carnegie Classification -- undergraduate profile,-2,Not applicable,IPEDS,(blank)
school,CITY,city,autocomplete,City,(blank),(blank),IPEDS,Shown/used on consumer website.
school,CONTROL,ownership,integer,Control of institution,1,Public,IPEDS,Shown/used on consumer website.
school,SCHTYPE,ownership_peps,integer,"Control of institution, per PEPS",1,Public            ,FSA,(blank)
school,LOCALE2,degree_urbanization,integer,Degree of urbanization of institution,1,"Large City (a central city of a CMSA or MSA, with the city having a population greater than or equal to 250,000)",IPEDS,(blank)
school,ST_FIPS,state_fips,integer,FIPS code for state,1,Alabama,IPEDS,(blank)
school,CURROPER,operating,integer,"Flag for currently operating institution, 0=closed, 1=operating",0,Not currently certified as an operating institution,FSA,Shown/used on consumer website.
school,DISTANCEONLY,online_only,integer,Flag for distance-education-only education,0,Not distance-education only,IPEDS,Shown/used on consumer website.
school,MAIN,main_campus,integer,Flag for main campus,0,Not main campus,IPEDS,(blank)
school,MENONLY,men_only,integer,Flag for men-only college,0,No,IPEDS,Shown/used on consumer website.
school,WOMENONLY,women_only,integer,Flag for women-only college,0,No,IPEDS,Shown/used on consumer website.
